LIBGEO,AN,TYPE_LOG,NOMBRE
Castillon-du-Gard,2019,Logements vacants,55.6806574239714
Causse-Bégon,2019,Logements vacants,0.0
Caveirac,2019,Logements vacants,128.0
Cavillargues,2019,Logements vacants,65.7386363636366
Cendras,2019,Logements vacants,146.910459270226
Chambon,2019,Logements vacants,10.1261829652997
Chamborigaud,2019,Logements vacants,144.998375240912
Chusclan,2019,Logements vacants,42.4928258754865
Clarensac,2019,Logements vacants,109.0
Codognan,2019,Logements vacants,84.441171472271
Codolet,2019,Logements vacants,43.0
Collias,2019,Logements vacants,79.0
Collorgues,2019,Logements vacants,20.3154574132492
Colognac,2019,Logements vacants,15.3421487603306
Combas,2019,Logements vacants,28.0789732443202
Comps,2019,Logements vacants,53.1454189349525
Concoules,2019,Logements vacants,44.2603550295856
Congénies,2019,Logements vacants,68.1582509292377
Connaux,2019,Logements vacants,76.0407525260984
Conqueyrac,2019,Logements vacants,3.0
Corbès,2019,Logements vacants,12.0
Corconne,2019,Logements vacants,14.6496721877157
Cornillon,2019,Logements vacants,55.0082366231897
Courry,2019,Logements vacants,19.3163422131148
Crespian,2019,Logements vacants,12.2622950819672
Cros,2019,Logements vacants,27.0
Cruviers-Lascours,2019,Logements vacants,15.0
Deaux,2019,Logements vacants,7.19018745660727
Dions,2019,Logements vacants,22.0
Domazan,2019,Logements vacants,66.0
Domessargues,2019,Logements vacants,12.0
Dourbies,2019,Logements vacants,22.0833333333334
Durfort-et-Saint-Martin-de-Sossenac,2019,Logements vacants,51.8529286202186
Estézargues,2019,Logements vacants,19.6380597014925
L'Estréchure,2019,Logements vacants,10.0
Euzet,2019,Logements vacants,16.5737051792829
Flaux,2019,Logements vacants,13.338632631736
Foissac,2019,Logements vacants,21.6274154589372
Fons,2019,Logements vacants,36.9610386398764
Fons-sur-Lussan,2019,Logements vacants,15.0
Fontanès,2019,Logements vacants,31.8822686567164
Fontarèches,2019,Logements vacants,12.9902619382388
Fournès,2019,Logements vacants,54.9675337769712
Fourques,2019,Logements vacants,113.040926014458
Fressac,2019,Logements vacants,13.0
Gagnières,2019,Logements vacants,89.0
Gailhan,2019,Logements vacants,17.0
Gajan,2019,Logements vacants,33.8067692307692
Gallargues-le-Montueux,2019,Logements vacants,193.622990004346
Le Garn,2019,Logements vacants,15.4232631775005
Garons,2019,Logements vacants,79.0773751224289
Garrigues-Sainte-Eulalie,2019,Logements vacants,7.13882724479344
Gaujac,2019,Logements vacants,27.0
Générac,2019,Logements vacants,143.054636056238
Générargues,2019,Logements vacants,44.0
Génolhac,2019,Logements vacants,136.346672595772
Goudargues,2019,Logements vacants,93.3936079981232
La Grand-Combe,2019,Logements vacants,644.791339384442
Le Grau-du-Roi,2019,Logements vacants,92.3301988528025
Issirac,2019,Logements vacants,8.98930152484014
Jonquières-Saint-Vincent,2019,Logements vacants,147.0
Junas,2019,Logements vacants,37.0
Lamelouze,2019,Logements vacants,4.0
Langlade,2019,Logements vacants,45.4473161033796
Lanuéjols,2019,Logements vacants,52.1429883579416
Lasalle,2019,Logements vacants,65.1936467824249
Laudun-l'Ardoise,2019,Logements vacants,287.605589849889
Laval-Pradel,2019,Logements vacants,64.0
Laval-Saint-Roman,2019,Logements vacants,4.96774193548387
Lecques,2019,Logements vacants,11.3639705882353
Lédenon,2019,Logements vacants,31.2944627796113
Lédignan,2019,Logements vacants,78.1942887931034
Lézan,2019,Logements vacants,83.0155043746781
Liouc,2019,Logements vacants,9.0
Lirac,2019,Logements vacants,37.8167770419427
Logrian-Florian,2019,Logements vacants,15.0
Lussan,2019,Logements vacants,20.6031636388754
Les Mages,2019,Logements vacants,115.0
Malons-et-Elze,2019,Logements vacants,5.0287356321839
Mandagout,2019,Logements vacants,25.383631713555
Manduel,2019,Logements vacants,164.741904145078
Marguerittes,2019,Logements vacants,237.799466562687
Martignargues,2019,Logements vacants,5.0728155339806
Le Martinet,2019,Logements vacants,76.875605815832
Maruéjols-lès-Gardon,2019,Logements vacants,18.0
Massanes,2019,Logements vacants,19.3584905660377
Massillargues-Attuech,2019,Logements vacants,35.0
Mauressargues,2019,Logements vacants,7.0
Méjannes-le-Clap,2019,Logements vacants,40.6679139352083
Méjannes-lès-Alès,2019,Logements vacants,27.0
Meynes,2019,Logements vacants,75.0
Meyrannes,2019,Logements vacants,60.0
Mialet,2019,Logements vacants,42.4188429120866
Milhaud,2019,Logements vacants,251.699389439115
Molières-Cavaillac,2019,Logements vacants,46.0
Molières-sur-Cèze,2019,Logements vacants,314.92716535433
Monoblet,2019,Logements vacants,10.1318681318681
Mons,2019,Logements vacants,71.3445378151261
Montaren-et-Saint-Médiers,2019,Logements vacants,67.5689269497863
Montclus,2019,Logements vacants,9.0
Montdardier,2019,Logements vacants,23.0
Monteils,2019,Logements vacants,18.4803854700667
Montfaucon,2019,Logements vacants,41.0
Montfrin,2019,Logements vacants,167.670775681342
Montignargues,2019,Logements vacants,7.05679489911324
Montmirat,2019,Logements vacants,8.25531914893616
Montpezat,2019,Logements vacants,64.8430335097
Moulézan,2019,Logements vacants,31.4889811561802
Moussac,2019,Logements vacants,110.44474393531
Mus,2019,Logements vacants,44.8525255297045
Nages-et-Solorgues,2019,Logements vacants,28.6059479553904
Navacelles,2019,Logements vacants,23.0
Ners,2019,Logements vacants,47.3398602860477
Nîmes,2019,Logements vacants,6420.7061303909
Orsan,2019,Logements vacants,36.0
Orthoux-Sérignac-Quilhan,2019,Logements vacants,9.29084967320261
Parignargues,2019,Logements vacants,20.2205882352942
Peyremale,2019,Logements vacants,20.2946801346802
Peyrolles,2019,Logements vacants,7.0
Le Pin,2019,Logements vacants,12.1628709454796
Les Plans,2019,Logements vacants,12.2207282913165
Les Plantiers,2019,Logements vacants,19.0030469644903
Pommiers,2019,Logements vacants,3.0
Pompignan,2019,Logements vacants,62.1225296442687
Ponteils-et-Brésis,2019,Logements vacants,1.00560224089636
Pont-Saint-Esprit,2019,Logements vacants,659.401373032761
Portes,2019,Logements vacants,35.1527520098949
Potelières,2019,Logements vacants,19.5196581196581
Pougnadoresse,2019,Logements vacants,5.10344827586209
Poulx,2019,Logements vacants,68.0
Pouzilhac,2019,Logements vacants,29.956043956044
Puechredon,2019,Logements vacants,1.0
Pujaut,2019,Logements vacants,148.0
Quissac,2019,Logements vacants,202.93083235639
Redessan,2019,Logements vacants,83.613459640813
Remoulins,2019,Logements vacants,156.443812233286
Revens,2019,Logements vacants,0.0
Ribaute-les-Tavernes,2019,Logements vacants,81.7543399980384
Rivières,2019,Logements vacants,16.0
Robiac-Rochessadoule,2019,Logements vacants,64.5167323595332
Rochefort-du-Gard,2019,Logements vacants,199.772356690692
Rochegude,2019,Logements vacants,5.24381524381524
Rogues,2019,Logements vacants,0.990654205607477
Roquedur,2019,Logements vacants,2.00746714456392
Roquemaure,2019,Logements vacants,374.784382694339
La Roque-sur-Cèze,2019,Logements vacants,11.703594867274
Rousson,2019,Logements vacants,180.820161257316
La Rouvière,2019,Logements vacants,27.7760899331256
Sabran,2019,Logements vacants,81.1690128755365
Saint-Alexandre,2019,Logements vacants,41.6556247033231
Saint-Ambroix,2019,Logements vacants,474.0
Sainte-Anastasie,2019,Logements vacants,85.7723372781065
Saint-André-de-Majencoules,2019,Logements vacants,67.7524217091295
Saint-André-de-Roquepertuis,2019,Logements vacants,11.1959287531807
Saint-André-de-Valborgne,2019,Logements vacants,94.6608084358521
Saint-André-d'Olérargues,2019,Logements vacants,9.33240418118468
Saint-Bauzély,2019,Logements vacants,23.1307300509338
Saint-Bénézet,2019,Logements vacants,8.0
Saint-Bonnet-du-Gard,2019,Logements vacants,40.406092293703
Saint-Bonnet-de-Salendrinque,2019,Logements vacants,0.0
Saint-Brès,2019,Logements vacants,32.4035014005602
Saint-Bresson,2019,Logements vacants,11.6190476190476
Sainte-Cécile-d'Andorge,2019,Logements vacants,44.4383863080684
Saint-Césaire-de-Gauzignan,2019,Logements vacants,14.2068965517242
Saint-Chaptes,2019,Logements vacants,37.6088275220108
Saint-Christol-de-Rodières,2019,Logements vacants,10.0826446280992
Saint-Christol-lez-Alès,2019,Logements vacants,205.0
Saint-Clément,2019,Logements vacants,16.0
Saint-Côme-et-Maruéjols,2019,Logements vacants,14.0738786279683
Sainte-Croix-de-Caderle,2019,Logements vacants,1.0
Saint-Denis,2019,Logements vacants,24.0
Saint-Dézéry,2019,Logements vacants,12.401913875598
Saint-Dionisy,2019,Logements vacants,21.3725055432372
Saint-Étienne-de-l'Olm,2019,Logements vacants,3.11404507170498
Saint-Étienne-des-Sorts,2019,Logements vacants,52.0
Saint-Félix-de-Pallières,2019,Logements vacants,17.9480723839496
Saint-Florent-sur-Auzonnet,2019,Logements vacants,156.111196456461
Saint-Geniès-de-Comolas,2019,Logements vacants,72.0
Saint-Geniès-de-Malgoirès,2019,Logements vacants,174.946373983808
Saint-Gervais,2019,Logements vacants,64.0188798291594
Saint-Gervasy,2019,Logements vacants,30.0
Saint-Gilles,2019,Logements vacants,856.726120157588
Saint-Hilaire-de-Brethmas,2019,Logements vacants,229.549035840485
Saint-Hilaire-d'Ozilhan,2019,Logements vacants,21.0
Saint-Hippolyte-de-Caton,2019,Logements vacants,10.2100840336134
Saint-Hippolyte-de-Montaigu,2019,Logements vacants,8.99956578376031
Saint-Hippolyte-du-Fort,2019,Logements vacants,379.598614283539
Saint-Jean-de-Ceyrargues,2019,Logements vacants,16.0
Saint-Jean-de-Crieulon,2019,Logements vacants,6.04347826086954
Saint-Jean-de-Maruéjols-et-Avéjan,2019,Logements vacants,123.0
Saint-Jean-de-Serres,2019,Logements vacants,22.6836716364291
Saint-Jean-de-Valériscle,2019,Logements vacants,67.2549019607843
Saint-Jean-du-Gard,2019,Logements vacants,351.15501613151
Saint-Jean-du-Pin,2019,Logements vacants,48.188976377953
Saint-Julien-de-Cassagnas,2019,Logements vacants,23.4791666666666
Saint-Julien-de-la-Nef,2019,Logements vacants,1.03433289873968
Saint-Julien-de-Peyrolas,2019,Logements vacants,61.1829666593234
Saint-Julien-les-Rosiers,2019,Logements vacants,110.729060913706
Saint-Just-et-Vacquières,2019,Logements vacants,7.59013209013209
Saint-Laurent-d'Aigouze,2019,Logements vacants,154.210260991182
Saint-Laurent-de-Carnols,2019,Logements vacants,28.9504698200351
Saint-Laurent-des-Arbres,2019,Logements vacants,157.260827982346
Saint-Laurent-la-Vernède,2019,Logements vacants,29.7073170731706
Saint-Laurent-le-Minier,2019,Logements vacants,44.5357482024149
Saint-Mamert-du-Gard,2019,Logements vacants,41.2086722844392
Saint-Marcel-de-Careiret,2019,Logements vacants,31.6428571428571
Saint-Martial,2019,Logements vacants,0.0
Saint-Martin-de-Valgalgues,2019,Logements vacants,190.368325791854
Saint-Maurice-de-Cazevieille,2019,Logements vacants,67.2320271268011
Saint-Maximin,2019,Logements vacants,25.0
Saint-Michel-d'Euzet,2019,Logements vacants,55.8486981231825
Saint-Nazaire,2019,Logements vacants,61.7795527156553
Saint-Nazaire-des-Gardies,2019,Logements vacants,10.9302325581395
Saint-Paulet-de-Caisson,2019,Logements vacants,85.9640043631075
Saint-Paul-la-Coste,2019,Logements vacants,5.05806528260417
Saint-Pons-la-Calm,2019,Logements vacants,28.0338266384778
Saint-Privat-de-Champclos,2019,Logements vacants,10.1167315175097
Saint-Privat-des-Vieux,2019,Logements vacants,168.513916833653
Saint-Quentin-la-Poterie,2019,Logements vacants,124.213815789474
Saint-Roman-de-Codières,2019,Logements vacants,2.02325581395349
Saint-Sauveur-Camprieu,2019,Logements vacants,9.0
Saint-Sébastien-d'Aigrefeuille,2019,Logements vacants,6.11308777429467
Saint-Siffret,2019,Logements vacants,62.6471709470305
Saint-Théodorit,2019,Logements vacants,21.2566056910569
Saint-Victor-des-Oules,2019,Logements vacants,2.04926108374384
Saint-Victor-la-Coste,2019,Logements vacants,63.5263306451613
Saint-Victor-de-Malcap,2019,Logements vacants,29.4050811881189
Salazac,2019,Logements vacants,8.30573248407641
Salindres,2019,Logements vacants,136.489630815248
Salinelles,2019,Logements vacants,23.0
Les Salles-du-Gardon,2019,Logements vacants,187.879199544732
Sanilhac-Sagriès,2019,Logements vacants,39.2159664891125
Sardan,2019,Logements vacants,10.0
Saumane,2019,Logements vacants,14.1176718832425
Sauve,2019,Logements vacants,83.7200315457412
Sauveterre,2019,Logements vacants,61.4528202789332
Sauzet,2019,Logements vacants,24.5667759185786
Savignargues,2019,Logements vacants,5.0
Saze,2019,Logements vacants,68.7760252365932
Sénéchas,2019,Logements vacants,11.0
Sernhac,2019,Logements vacants,68.4403660185089
Servas,2019,Logements vacants,12.7450980392157
Serviers-et-Labaume,2019,Logements vacants,32.5047318611987
Seynes,2019,Logements vacants,11.0964912280702
Sommières,2019,Logements vacants,252.985424871278
Soudorgues,2019,Logements vacants,12.1449685130446
Soustelle,2019,Logements vacants,12.0
Souvignargues,2019,Logements vacants,35.644064077244
Sumène,2019,Logements vacants,37.6915128796617
Tavel,2019,Logements vacants,79.17341862118
Tharaux,2019,Logements vacants,0.0
Théziers,2019,Logements vacants,65.9806576402323
Thoiras,2019,Logements vacants,4.0549828178694
Tornac,2019,Logements vacants,31.3229166666668
Tresques,2019,Logements vacants,51.3127600726116
Trèves,2019,Logements vacants,12.0
Uchaud,2019,Logements vacants,123.985486211901
Uzès,2019,Logements vacants,822.0
Vabres,2019,Logements vacants,4.10256410256412
Vallabrègues,2019,Logements vacants,118.625947640831
Vallabrix,2019,Logements vacants,18.6874072241465
Vallérargues,2019,Logements vacants,15.7781862745098
Val-d'Aigoual,2019,Logements vacants,69.3410787999345
Valliguières,2019,Logements vacants,38.3348125717867
Vauvert,2019,Logements vacants,384.672621478438
Vénéjan,2019,Logements vacants,35.3876582278481
Verfeuil,2019,Logements vacants,14.4057626957695
Vergèze,2019,Logements vacants,148.470669974332
La Vernarède,2019,Logements vacants,56.8592592592593
Vers-Pont-du-Gard,2019,Logements vacants,109.0
Vestric-et-Candiac,2019,Logements vacants,33.1085526315789
Vézénobres,2019,Logements vacants,111.405950095969
Vic-le-Fesq,2019,Logements vacants,28.0
Le Vigan,2019,Logements vacants,470.694552529183
Villeneuve-lès-Avignon,2019,Logements vacants,643.479495013337
Villevieille,2019,Logements vacants,87.7514606741573
Vissec,2019,Logements vacants,0.0
Montagnac,2019,Logements vacants,7.0
Saint-Paul-les-Fonts,2019,Logements vacants,34.3799895363613
Rodilhan,2019,Logements vacants,75.182477899459
Abeilhan,2019,Logements vacants,71.0
Adissan,2019,Logements vacants,82.4165341812404
Agde,2019,Logements vacants,1187.5580245983
Agel,2019,Logements vacants,26.1319796954315
Agonès,2019,Logements vacants,0.959401709401709
Aigne,2019,Logements vacants,22.4117043345343
Aigues-Vives,2019,Logements vacants,25.140056022409
Les Aires,2019,Logements vacants,29.2208121827411
Alignan-du-Vent,2019,Logements vacants,72.0
Aniane,2019,Logements vacants,163.721238938053
Arboras,2019,Logements vacants,6.0
Argelliers,2019,Logements vacants,74.0
Aspiran,2019,Logements vacants,90.4267346328547
Assas,2019,Logements vacants,45.0655021834061
Assignan,2019,Logements vacants,35.8284023668637
Aumelas,2019,Logements vacants,28.0
Aumes,2019,Logements vacants,31.2665775675954
Autignac,2019,Logements vacants,33.8020312132383
Avène,2019,Logements vacants,33.5714931104587
Azillanet,2019,Logements vacants,54.0
Babeau-Bouldoux,2019,Logements vacants,25.4415117672064
Baillargues,2019,Logements vacants,193.517077843037
Balaruc-les-Bains,2019,Logements vacants,88.0385499337524
Balaruc-le-Vieux,2019,Logements vacants,75.5271735211075
Bassan,2019,Logements vacants,65.2674378211656
Beaufort,2019,Logements vacants,21.4653633659159
Beaulieu,2019,Logements vacants,52.743561030235
Bédarieux,2019,Logements vacants,861.209894143642
Bélarga,2019,Logements vacants,58.9975862068965
Berlou,2019,Logements vacants,16.0
Bessan,2019,Logements vacants,261.911912357824
Béziers,2019,Logements vacants,7533.44539751421
Boisseron,2019,Logements vacants,67.2109761583446
Boisset,2019,Logements vacants,1.0
La Boissière,2019,Logements vacants,21.3081761006289
Le Bosc,2019,Logements vacants,60.6233766233766
Boujan-sur-Libron,2019,Logements vacants,167.033093885347
Le Bousquet-d'Orb,2019,Logements vacants,201.68659265585
Bouzigues,2019,Logements vacants,49.7125802059241
Brenas,2019,Logements vacants,5.0
Brignac,2019,Logements vacants,29.896907216495
Brissac,2019,Logements vacants,13.0
Buzignargues,2019,Logements vacants,9.27777777777774
Cabrerolles,2019,Logements vacants,26.0
Cabrières,2019,Logements vacants,24.2088353413655
Cambon-et-Salvergues,2019,Logements vacants,19.0
Campagnan,2019,Logements vacants,42.35593220339
Campagne,2019,Logements vacants,10.0
Camplong,2019,Logements vacants,36.3508771929825
Candillargues,2019,Logements vacants,33.7499999999999
Canet,2019,Logements vacants,86.8381389252946
Capestang,2019,Logements vacants,181.156316916488
Carlencas-et-Levas,2019,Logements vacants,4.10126582278481
Cassagnoles,2019,Logements vacants,10.469998645537
Castanet-le-Haut,2019,Logements vacants,26.2488038277512
Castelnau-de-Guers,2019,Logements vacants,65.1009400523963
Castelnau-le-Lez,2019,Logements vacants,828.510189176775
Castries,2019,Logements vacants,143.058394160585
La Caunette,2019,Logements vacants,19.0
Causse-de-la-Selle,2019,Logements vacants,10.6818532818532
Causses-et-Veyran,2019,Logements vacants,31.7942248062015
Caussiniojouls,2019,Logements vacants,15.0
Caux,2019,Logements vacants,158.290466392318
Le Caylar,2019,Logements vacants,42.5119757438598
Cazedarnes,2019,Logements vacants,26.0
Cazevieille,2019,Logements vacants,4.73118279569892
Cazilhac,2019,Logements vacants,51.0
Cazouls-d'Hérault,2019,Logements vacants,24.3555555555554
Cazouls-lès-Béziers,2019,Logements vacants,173.0
Cébazan,2019,Logements vacants,55.3314427626942
Ceilhes-et-Rocozels,2019,Logements vacants,12.1895162890361
Celles,2019,Logements vacants,2.0
Cers,2019,Logements vacants,102.955514929921
Cessenon-sur-Orb,2019,Logements vacants,93.7199220469981
Cesseras,2019,Logements vacants,50.1134275163174
Ceyras,2019,Logements vacants,52.0
Clapiers,2019,Logements vacants,86.4000866926744
Claret,2019,Logements vacants,47.0
Clermont-l'Hérault,2019,Logements vacants,679.365079365078
Colombières-sur-Orb,2019,Logements vacants,9.07692307692309
Colombiers,2019,Logements vacants,53.0
Combaillaux,2019,Logements vacants,28.6858359957401
Combes,2019,Logements vacants,5.80747039174005
Corneilhan,2019,Logements vacants,102.46862598792
Coulobres,2019,Logements vacants,14.2206708481047
Courniou,2019,Logements vacants,83.7888300040766
Cournonsec,2019,Logements vacants,61.933190776166
Cournonterral,2019,Logements vacants,312.700689655172
Creissan,2019,Logements vacants,22.0
Le Crès,2019,Logements vacants,208.541678399249
Le Cros,2019,Logements vacants,3.0
Cruzy,2019,Logements vacants,67.0
Dio-et-Valquières,2019,Logements vacants,3.0
Espondeilhan,2019,Logements vacants,53.8238045816224
Fabrègues,2019,Logements vacants,222.387033211064
Faugères,2019,Logements vacants,28.0
Félines-Minervois,2019,Logements vacants,36.6942148760331
Ferrals-les-Montagnes,2019,Logements vacants,12.0
Ferrières-les-Verreries,2019,Logements vacants,7.31818181818182
Ferrières-Poussarou,2019,Logements vacants,4.05
Florensac,2019,Logements vacants,182.200768156424
Fontanès,2019,Logements vacants,5.0320512820513
Fontès,2019,Logements vacants,80.0027475475991
Fos,2019,Logements vacants,6.0
Fouzilhon,2019,Logements vacants,7.19930069930067
Fozières,2019,Logements vacants,15.8385093167702
Fraisse-sur-Agout,2019,Logements vacants,6.0
Frontignan,2019,Logements vacants,558.182267704892
Gabian,2019,Logements vacants,80.941176470588
Galargues,2019,Logements vacants,21.1272727272728
Ganges,2019,Logements vacants,418.41920853055
Garrigues,2019,Logements vacants,3.04878048780488
Gigean,2019,Logements vacants,216.532684844019
Gignac,2019,Logements vacants,256.0
Gorniès,2019,Logements vacants,0.0
Grabels,2019,Logements vacants,337.424029311536
Graissessac,2019,Logements vacants,147.229329173167
Guzargues,2019,Logements vacants,5.0485436893204
Hérépian,2019,Logements vacants,129.406940063091
Jacou,2019,Logements vacants,110.0
Joncels,2019,Logements vacants,17.9204072532699
Jonquières,2019,Logements vacants,19.8584883166428
Juvignac,2019,Logements vacants,459.469039658102
Lacoste,2019,Logements vacants,17.0
Lagamas,2019,Logements vacants,7.61415525114155
Lamalou-les-Bains,2019,Logements vacants,131.806784660767
Lansargues,2019,Logements vacants,127.0
Laroque,2019,Logements vacants,100.431443161422
Lattes,2019,Logements vacants,365.25767428129
Laurens,2019,Logements vacants,148.385786802031
Lauret,2019,Logements vacants,15.3409961685823
Lauroux,2019,Logements vacants,8.95135135135135
Lavalette,2019,Logements vacants,6.66666666666667
Lavérune,2019,Logements vacants,61.0
Lespignan,2019,Logements vacants,227.956394126001
Lézignan-la-Cèbe,2019,Logements vacants,69.4904201349554
Liausson,2019,Logements vacants,2.79060846560847
Lieuran-Cabrières,2019,Logements vacants,4.22598870056498
Lieuran-lès-Béziers,2019,Logements vacants,51.7477477477477
Lignan-sur-Orb,2019,Logements vacants,62.5964456359192
La Livinière,2019,Logements vacants,69.1431535269709
Lodève,2019,Logements vacants,554.0
Loupian,2019,Logements vacants,129.240444862155
Lunas,2019,Logements vacants,105.73684888525
Lunel,2019,Logements vacants,805.021837205391
Lunel-Viel,2019,Logements vacants,158.648926332479
Magalas,2019,Logements vacants,71.8858324468881
Maraussan,2019,Logements vacants,212.129861297384
Margon,2019,Logements vacants,23.4418604651163
Marseillan,2019,Logements vacants,76.1662523615389
Marsillargues,2019,Logements vacants,292.520056932098
Mas-de-Londres,2019,Logements vacants,5.10979877515311
Les Matelles,2019,Logements vacants,33.0891455886789
Mauguio,2019,Logements vacants,628.727666155279
Maureilhan,2019,Logements vacants,108.845068806608
Mérifons,2019,Logements vacants,2.04878048780488
Mèze,2019,Logements vacants,319.756524608495
Minerve,2019,Logements vacants,4.0
Mireval,2019,Logements vacants,73.6215130271005
Mons,2019,Logements vacants,45.6843037207894
Montady,2019,Logements vacants,113.022189473194
Montagnac,2019,Logements vacants,327.927014640831
Montarnaud,2019,Logements vacants,122.571663975217
Montaud,2019,Logements vacants,33.3364269141531
Montbazin,2019,Logements vacants,73.6176923076924
Montblanc,2019,Logements vacants,95.5983205038489
Montels,2019,Logements vacants,14.0
Montesquieu,2019,Logements vacants,12.1875
Montferrier-sur-Lez,2019,Logements vacants,97.0
Montouliers,2019,Logements vacants,20.377358490566
Montoulieu,2019,Logements vacants,5.0
Montpellier,2019,Logements vacants,13090.9910695095
Montpeyroux,2019,Logements vacants,97.7339218158894
Moulès-et-Baucels,2019,Logements vacants,25.0
Mourèze,2019,Logements vacants,12.198347107438
Mudaison,2019,Logements vacants,57.0724137931036
Murles,2019,Logements vacants,8.23021582733816
Murviel-lès-Béziers,2019,Logements vacants,215.708957913191
Murviel-lès-Montpellier,2019,Logements vacants,35.2727272727274
Nébian,2019,Logements vacants,111.389412151156
Neffiès,2019,Logements vacants,57.9868305132467
Nézignan-l'Évêque,2019,Logements vacants,87.2064378796532
Nissan-lez-Enserune,2019,Logements vacants,188.735157373561
Nizas,2019,Logements vacants,31.0
Notre-Dame-de-Londres,2019,Logements vacants,19.7054651647893
Octon,2019,Logements vacants,31.7021451401204
Olargues,2019,Logements vacants,61.1205533596838
Olmet-et-Villecun,2019,Logements vacants,2.10055096418733
Olonzac,2019,Logements vacants,171.0
Oupia,2019,Logements vacants,6.97047066408766
Pailhès,2019,Logements vacants,41.7767537122376
Palavas-les-Flots,2019,Logements vacants,143.268143758134
Pardailhan,2019,Logements vacants,24.0
Paulhan,2019,Logements vacants,140.0
Pégairolles-de-Buèges,2019,Logements vacants,4.0
Pégairolles-de-l'Escalette,2019,Logements vacants,4.90740740740739
Péret,2019,Logements vacants,56.4039933444257
Pérols,2019,Logements vacants,294.0
Pézenas,2019,Logements vacants,695.460616895175
Pézènes-les-Mines,2019,Logements vacants,15.8381836945304
Pierrerue,2019,Logements vacants,24.2025316455696
Pignan,2019,Logements vacants,247.151409063655
Pinet,2019,Logements vacants,70.4110473547355
Plaissan,2019,Logements vacants,62.0
Les Plans,2019,Logements vacants,9.35952589991223
Poilhes,2019,Logements vacants,11.0
Pomérols,2019,Logements vacants,168.972699111437
Popian,2019,Logements vacants,15.3174603174603
Portiragnes,2019,Logements vacants,139.92490491524
Le Pouget,2019,Logements vacants,107.359002687795
Le Poujol-sur-Orb,2019,Logements vacants,162.649209554983
Poujols,2019,Logements vacants,6.8394495412844
Poussan,2019,Logements vacants,270.410725917615
Pouzolles,2019,Logements vacants,88.0992714025501
Pouzols,2019,Logements vacants,22.2014876748175
Le Pradal,2019,Logements vacants,13.3265424238916
Prades-le-Lez,2019,Logements vacants,117.173134854592
Prades-sur-Vernazobre,2019,Logements vacants,26.4417024320457
Prémian,2019,Logements vacants,33.7371953373366
Le Puech,2019,Logements vacants,9.16363636363634
Puéchabon,2019,Logements vacants,50.6037527593819
Puilacher,2019,Logements vacants,5.81500282007896
Puimisson,2019,Logements vacants,8.91872791519433
Puissalicon,2019,Logements vacants,80.7219179312204
Puisserguier,2019,Logements vacants,202.0
Quarante,2019,Logements vacants,70.0
Restinclières,2019,Logements vacants,31.0
Rieussec,2019,Logements vacants,8.19384808537351
Riols,2019,Logements vacants,131.377233350454
Les Rives,2019,Logements vacants,11.2056074766356
Romiguières,2019,Logements vacants,4.0
Roquebrun,2019,Logements vacants,9.07020280811232
Roqueredonde,2019,Logements vacants,1.04106153397492
Roquessels,2019,Logements vacants,12.1411764705882
Rosis,2019,Logements vacants,27.090909090909
Rouet,2019,Logements vacants,4.0
Roujan,2019,Logements vacants,169.774597997326
Saint-André-de-Buèges,2019,Logements vacants,0.981818181818182
Saint-André-de-Sangonis,2019,Logements vacants,264.285476755503
Saint-Aunès,2019,Logements vacants,83.6477495107628
Saint-Bauzille-de-la-Sylve,2019,Logements vacants,44.5070093457944
Saint-Bauzille-de-Montmel,2019,Logements vacants,45.0000000000001
Saint-Bauzille-de-Putois,2019,Logements vacants,117.870701427684
Saint-Brès,2019,Logements vacants,66.6400174309467
Saint-Chinian,2019,Logements vacants,327.646314781323
Entre-Vignes,2019,Logements vacants,64.5309625668449
Saint-Clément-de-Rivière,2019,Logements vacants,131.790076335878
Sainte-Croix-de-Quintillargues,2019,Logements vacants,13.0
Saint-Drézéry,2019,Logements vacants,56.4074008183597
Saint-Étienne-d'Albagnan,2019,Logements vacants,24.3626262626262
Saint-Étienne-de-Gourgas,2019,Logements vacants,8.02531645569624
Saint-Étienne-Estréchoux,2019,Logements vacants,54.7892720306513
Saint-Félix-de-l'Héras,2019,Logements vacants,2.05882352941176
Saint-Félix-de-Lodez,2019,Logements vacants,53.9692711805121
Saint-Gély-du-Fesc,2019,Logements vacants,140.907309436407
Saint-Geniès-des-Mourgues,2019,Logements vacants,98.8907657657662
Saint-Geniès-de-Varensal,2019,Logements vacants,4.0
Saint-Geniès-de-Fontedit,2019,Logements vacants,52.0
Saint-Georges-d'Orques,2019,Logements vacants,275.870275405076
Saint-Gervais-sur-Mare,2019,Logements vacants,87.8350785340314
Saint-Guilhem-le-Désert,2019,Logements vacants,11.0
Saint-Guiraud,2019,Logements vacants,14.0
Saint-Hilaire-de-Beauvoir,2019,Logements vacants,8.42816091954023
Saint-Jean-de-Buèges,2019,Logements vacants,9.0
Saint-Jean-de-Cornies,2019,Logements vacants,16.2714783281734
Saint-Jean-de-Cuculles,2019,Logements vacants,22.0
Saint-Jean-de-Fos,2019,Logements vacants,137.933170782616
Saint-Jean-de-la-Blaquière,2019,Logements vacants,45.4782768777613
Saint-Jean-de-Minervois,2019,Logements vacants,24.8784330200073
Saint-Jean-de-Védas,2019,Logements vacants,305.785955556643
Saint-Julien,2019,Logements vacants,6.14018691588783
