AN,LIBGEO,STATUT,NOMBRE
2022,Lunas-les-Châteaux,Propriétaire,319.698630136986
2022,Lunel,Propriétaire,6451.99764265396
2022,Lunel-Viel,Propriétaire,1165.363052342
2022,Magalas,Propriétaire,1140.0
2022,Maraussan,Propriétaire,1369.0
2022,Margon,Propriétaire,241.614772189125
2022,Marseillan,Propriétaire,2453.11681293478
2022,Marsillargues,Propriétaire,1855.73297999416
2022,Mas-de-Londres,Propriétaire,189.99296917232
2022,Les Matelles,Propriétaire,670.0
2022,Mauguio,Propriétaire,4950.4329533289
2022,Maureilhan,Propriétaire,832.000474646152
2022,Mérifons,Propriétaire,21.1451612903226
2022,Mèze,Propriétaire,3507.90731023043
2022,Minerve,Propriétaire,34.4854368932039
2022,Mireval,Propriétaire,1050.54691446327
2022,Mons,Propriétaire,235.73268944181
2022,Montady,Propriétaire,1394.0
2022,Montagnac,Propriétaire,1247.93375298487
2022,Montarnaud,Propriétaire,1227.73173553109
2022,Montaud,Propriétaire,327.605797623373
2022,Montbazin,Propriétaire,931.318688715362
2022,Montblanc,Propriétaire,905.386605125173
2022,Montels,Propriétaire,83.9273301710856
2022,Montesquieu,Propriétaire,26.0
2022,Montferrier-sur-Lez,Propriétaire,1254.72474429143
2022,Montouliers,Propriétaire,87.7221090757518
2022,Montoulieu,Propriétaire,46.4761904761905
2022,Montpellier,Propriétaire,50546.8485730314
2022,Montpeyroux,Propriétaire,446.924992603757
2022,Moulès-et-Baucels,Propriétaire,248.933519482404
2022,Mourèze,Propriétaire,62.722488059005
2022,Mudaison,Propriétaire,900.784187911967
2022,Murles,Propriétaire,130.534994818991
2022,Murviel-lès-Béziers,Propriétaire,949.525001832076
2022,Murviel-lès-Montpellier,Propriétaire,657.83690675691
2022,Nébian,Propriétaire,496.421772937253
2022,Neffiès,Propriétaire,366.486285429675
2022,Nézignan-l'Évêque,Propriétaire,553.0
2022,Nissan-lez-Enserune,Propriétaire,1330.0
2022,Nizas,Propriétaire,250.260089957662
2022,Notre-Dame-de-Londres,Propriétaire,166.844306939246
2022,Octon,Propriétaire,165.108632333472
2022,Olargues,Propriétaire,178.0
2022,Olmet-et-Villecun,Propriétaire,72.3067484662577
2022,Olonzac,Propriétaire,510.101954168004
2022,Oupia,Propriétaire,108.0
2022,Pailhès,Propriétaire,225.224429568571
2022,Palavas-les-Flots,Propriétaire,1885.2336925399
2022,Pardailhan,Propriétaire,63.7509573290715
2022,Paulhan,Propriétaire,1246.50557437012
2022,Pégairolles-de-Buèges,Propriétaire,18.6792452830188
2022,Pégairolles-de-l'Escalette,Propriétaire,64.0
2022,Péret,Propriétaire,409.0
2022,Pérols,Propriétaire,3039.04582026781
2022,Pézenas,Propriétaire,1896.8709166159
2022,Pézènes-les-Mines,Propriétaire,91.0028064825648
2022,Pierrerue,Propriétaire,112.202658352789
2022,Pignan,Propriétaire,2333.59190674517
2022,Pinet,Propriétaire,563.475274480448
2022,Plaissan,Propriétaire,478.471713811126
2022,Les Plans,Propriétaire,119.0
2022,Poilhes,Propriétaire,180.484123934979
2022,Pomérols,Propriétaire,861.802952535616
2022,Popian,Propriétaire,112.08611019644
2022,Portiragnes,Propriétaire,1106.20653887304
2022,Le Pouget,Propriétaire,685.24880730108
2022,Le Poujol-sur-Orb,Propriétaire,315.541206623361
2022,Poujols,Propriétaire,61.6740331491715
2022,Poussan,Propriétaire,1972.98264914251
2022,Pouzolles,Propriétaire,401.922170724175
2022,Pouzols,Propriétaire,321.0
2022,Le Pradal,Propriétaire,99.0
2022,Prades-le-Lez,Propriétaire,1791.0
2022,Prades-sur-Vernazobre,Propriétaire,132.0
2022,Prémian,Propriétaire,204.104027274268
2022,Le Puech,Propriétaire,89.0054254087495
2022,Puéchabon,Propriétaire,171.908174217741
2022,Puilacher,Propriétaire,194.650661409605
2022,Puimisson,Propriétaire,421.0
2022,Puissalicon,Propriétaire,484.754632490184
2022,Puisserguier,Propriétaire,1025.26253793565
2022,Quarante,Propriétaire,561.76491062574
2022,Restinclières,Propriétaire,758.580249501292
2022,Rieussec,Propriétaire,32.0
2022,Riols,Propriétaire,284.35258327427
2022,Les Rives,Propriétaire,60.805369127517
2022,Romiguières,Propriétaire,8.84615384615385
2022,Roquebrun,Propriétaire,230.435055406528
2022,Roqueredonde,Propriétaire,40.2528715666716
2022,Roquessels,Propriétaire,43.8403361344538
2022,Rosis,Propriétaire,120.382881478746
2022,Rouet,Propriétaire,15.3333333333333
2022,Roujan,Propriétaire,840.0
2022,Saint-André-de-Buèges,Propriétaire,16.0
2022,Saint-André-de-Sangonis,Propriétaire,1828.50806066518
2022,Saint-Aunès,Propriétaire,1272.42689975482
2022,Saint-Bauzille-de-la-Sylve,Propriétaire,307.442230612422
2022,Saint-Bauzille-de-Montmel,Propriétaire,395.726093939606
2022,Saint-Bauzille-de-Putois,Propriétaire,618.778974774511
2022,Saint-Brès,Propriétaire,993.0
2022,Saint-Chinian,Propriétaire,586.727810040794
2022,Entre-Vignes,Propriétaire,679.0
2022,Saint-Clément-de-Rivière,Propriétaire,1610.39346563044
2022,Sainte-Croix-de-Quintillargues,Propriétaire,290.655684924368
2022,Saint-Drézéry,Propriétaire,911.051674266439
2022,Saint-Étienne-d'Albagnan,Propriétaire,134.039049622758
2022,Saint-Étienne-de-Gourgas,Propriétaire,177.353587430324
2022,Saint-Étienne-Estréchoux,Propriétaire,109.417981421497
2022,Saint-Félix-de-l'Héras,Propriétaire,9.0
2022,Saint-Félix-de-Lodez,Propriétaire,364.0
2022,Saint-Gély-du-Fesc,Propriétaire,3327.76090005868
2022,Saint-Geniès-des-Mourgues,Propriétaire,633.730904470276
2022,Saint-Geniès-de-Varensal,Propriétaire,61.9803070312578
2022,Saint-Geniès-de-Fontedit,Propriétaire,596.823582470192
2022,Saint-Georges-d'Orques,Propriétaire,1579.52840016371
2022,Saint-Gervais-sur-Mare,Propriétaire,244.193301199311
2022,Saint-Guilhem-le-Désert,Propriétaire,91.7317613994569
2022,Saint-Guiraud,Propriétaire,95.6596059370261
2022,Saint-Hilaire-de-Beauvoir,Propriétaire,128.848966336757
2022,Saint-Jean-de-Buèges,Propriétaire,51.7448476478531
2022,Saint-Jean-de-Cornies,Propriétaire,267.0
2022,Saint-Jean-de-Cuculles,Propriétaire,168.549211951892
2022,Saint-Jean-de-Fos,Propriétaire,557.195898050356
2022,Saint-Jean-de-la-Blaquière,Propriétaire,242.0
2022,Saint-Jean-de-Minervois,Propriétaire,61.0
2022,Saint-Jean-de-Védas,Propriétaire,3383.50879831552
2022,Saint-Julien,Propriétaire,71.0193032431437
2022,Saint-Just,Propriétaire,913.921079145092
2022,Saint-Martin-de-l'Arçon,Propriétaire,47.0
2022,Saint-Martin-de-Londres,Propriétaire,804.271280505549
2022,Saint-Mathieu-de-Tréviers,Propriétaire,1303.67363748204
2022,Saint-Maurice-Navacelles,Propriétaire,70.232842990432
2022,Saint-Michel,Propriétaire,22.9090909090909
2022,Saint-Nazaire-de-Ladarez,Propriétaire,123.50610971206
2022,Saint-Nazaire-de-Pézan,Propriétaire,183.594768888966
2022,Saint-Pargoire,Propriétaire,776.994397583153
2022,Saint-Paul-et-Valmalle,Propriétaire,388.401177877663
2022,Saint-Pierre-de-la-Fage,Propriétaire,47.0
2022,Saint-Pons-de-Thomières,Propriétaire,450.882911809487
2022,Saint-Pons-de-Mauchiens,Propriétaire,215.879795436708
2022,Saint-Privat,Propriétaire,146.0
2022,Saint-Saturnin-de-Lucian,Propriétaire,88.1988433346929
2022,Saint-Sériès,Propriétaire,299.562883188399
2022,Saint-Thibéry,Propriétaire,932.243696733214
2022,Saint-Vincent-de-Barbeyrargues,Propriétaire,226.103510652095
2022,Saint-Vincent-d'Olargues,Propriétaire,165.0
2022,Salasc,Propriétaire,116.389412323739
2022,La Salvetat-sur-Agout,Propriétaire,358.741316207563
2022,Saturargues,Propriétaire,313.645265385736
2022,Saussan,Propriétaire,617.355418781456
2022,Saussines,Propriétaire,304.91977194349
2022,Sauteyrargues,Propriétaire,132.195268996103
2022,Sauvian,Propriétaire,1769.45028250528
2022,Sérignan,Propriétaire,2470.0
2022,Servian,Propriétaire,1584.3023286009
2022,Sète,Propriétaire,11379.639190187
2022,Siran,Propriétaire,299.831194558311
2022,Sorbs,Propriétaire,19.0
2022,Soubès,Propriétaire,322.0
2022,Le Soulié,Propriétaire,55.3357664233577
2022,Soumont,Propriétaire,74.0
2022,Sussargues,Propriétaire,896.488433900766
2022,Taussac-la-Billière,Propriétaire,168.503761650845
2022,Teyran,Propriétaire,1586.0
2022,Thézan-lès-Béziers,Propriétaire,960.007966614454
2022,Tourbes,Propriétaire,661.855334934144
2022,La Tour-sur-Orb,Propriétaire,527.0
2022,Tressan,Propriétaire,205.280515586289
2022,Le Triadou,Propriétaire,206.623703291783
2022,Usclas-d'Hérault,Propriétaire,150.576872349209
2022,Usclas-du-Bosc,Propriétaire,69.1327433628317
2022,La Vacquerie-et-Saint-Martin-de-Castries,Propriétaire,76.1484363356776
2022,Vacquières,Propriétaire,224.554653889992
2022,Vailhan,Propriétaire,58.0
2022,Vailhauquès,Propriétaire,837.203663945946
2022,Valergues,Propriétaire,673.637850187536
2022,Valflaunès,Propriétaire,250.0
2022,Valmascle,Propriétaire,17.7391304347826
2022,Valras-Plage,Propriétaire,1504.33763097019
2022,Valros,Propriétaire,529.839074499123
2022,Vélieux,Propriétaire,32.5054945054945
2022,Vendargues,Propriétaire,1911.36832045395
2022,Vendémian,Propriétaire,375.364676232563
2022,Vendres,Propriétaire,821.850568771655
2022,Verreries-de-Moussans,Propriétaire,35.6190476190477
2022,Vias,Propriétaire,1733.0
2022,Vic-la-Gardiole,Propriétaire,1104.83110644557
2022,Vieussan,Propriétaire,112.601641157559
2022,Villemagne-l'Argentière,Propriétaire,160.910158230093
2022,Villeneuve-lès-Béziers,Propriétaire,1301.74025970179
2022,Villeneuve-lès-Maguelone,Propriétaire,2722.34893146654
2022,Villeneuvette,Propriétaire,25.78125
2022,Villespassans,Propriétaire,79.0
2022,Villetelle,Propriétaire,517.239816027316
2022,Villeveyrac,Propriétaire,1155.70181334414
2022,Viols-en-Laval,Propriétaire,66.0582524271846
2022,Viols-le-Fort,Propriétaire,369.474847529661
2022,La Grande-Motte,Propriétaire,3249.0
2022,Aigaliers,Logé gratuitement,14.5683962064678
2022,Aigremont,Logé gratuitement,6.18101307387906
2022,Aigues-Mortes,Logé gratuitement,131.929589174768
2022,Aigues-Vives,Logé gratuitement,30.4254083971898
2022,Aiguèze,Logé gratuitement,5.9210149432601
2022,Aimargues,Logé gratuitement,105.898078788267
2022,Alès,Logé gratuitement,343.772468462407
2022,Allègre-les-Fumades,Logé gratuitement,18.791039423828
2022,Alzon,Logé gratuitement,5.37479967169059
2022,Anduze,Logé gratuitement,57.7560795007731
2022,Les Angles,Logé gratuitement,91.7150408695793
2022,Aramon,Logé gratuitement,44.0
2022,Argilliers,Logé gratuitement,5.58465902397021
2022,Arpaillargues-et-Aureillac,Logé gratuitement,12.0
2022,Arphy,Logé gratuitement,4.82517482517482
2022,Arre,Logé gratuitement,7.0
2022,Arrigas,Logé gratuitement,2.98511866574051
2022,Aspères,Logé gratuitement,6.70572557431205
2022,Aubais,Logé gratuitement,25.2010079618578
2022,Aubord,Logé gratuitement,19.360213563228
2022,Aubussargues,Logé gratuitement,3.77225812790454
2022,Aujac,Logé gratuitement,6.4081632653061
2022,Aujargues,Logé gratuitement,10.6729669928772
2022,Aulas,Logé gratuitement,11.4090700823703
2022,Aumessas,Logé gratuitement,3.851901815598
2022,Avèze,Logé gratuitement,17.0
2022,Bagard,Logé gratuitement,38.1289353175935
2022,Bagnols-sur-Cèze,Logé gratuitement,117.417212363823
2022,Barjac,Logé gratuitement,33.0
2022,Baron,Logé gratuitement,7.0
2022,La Bastide-d'Engras,Logé gratuitement,1.99996188585421
2022,Beaucaire,Logé gratuitement,185.767777956402
2022,Beauvoisin,Logé gratuitement,43.6763371945188
2022,Bellegarde,Logé gratuitement,84.0
2022,Belvézet,Logé gratuitement,7.69838997551356
2022,Bernis,Logé gratuitement,61.2279315057433
2022,Bessèges,Logé gratuitement,41.0
2022,Bez-et-Esparon,Logé gratuitement,6.61891429369459
2022,Bezouce,Logé gratuitement,18.0
2022,Blandas,Logé gratuitement,3.47712418300654
2022,Blauzac,Logé gratuitement,18.1947551133214
2022,Boisset-et-Gaujac,Logé gratuitement,25.3705128746255
2022,Boissières,Logé gratuitement,3.0
2022,Bonnevaux,Logé gratuitement,2.0
2022,Bordezac,Logé gratuitement,2.00652899285641
2022,Boucoiran-et-Nozières,Logé gratuitement,9.95818461878853
2022,Bouillargues,Logé gratuitement,59.0083364386615
2022,Bouquet,Logé gratuitement,7.0
2022,Bourdic,Logé gratuitement,4.12586090322169
2022,Bragassargues,Logé gratuitement,3.0179640718563
2022,Branoux-les-Taillades,Logé gratuitement,27.6620245210268
2022,Bréau-Mars,Logé gratuitement,14.3019370359182
2022,Brignon,Logé gratuitement,14.0
2022,Brouzet-lès-Quissac,Logé gratuitement,4.20064149488362
2022,Brouzet-lès-Alès,Logé gratuitement,9.27394627030684
2022,La Bruguière,Logé gratuitement,7.06369181902344
2022,Cabrières,Logé gratuitement,13.6675627262772
2022,La Cadière-et-Cambo,Logé gratuitement,6.0
2022,Le Cailar,Logé gratuitement,33.0
2022,Caissargues,Logé gratuitement,29.6084510422002
2022,La Calmette,Logé gratuitement,26.8091953275843
2022,Calvisson,Logé gratuitement,68.3640364012553
2022,Campestre-et-Luc,Logé gratuitement,2.28358208955224
2022,Canaules-et-Argentières,Logé gratuitement,9.0
2022,Cannes-et-Clairan,Logé gratuitement,7.0
2022,La Capelle-et-Masmolène,Logé gratuitement,13.3999724652904
2022,Cardet,Logé gratuitement,18.3351340909181
2022,Carnas,Logé gratuitement,7.14514748018433
2022,Carsan,Logé gratuitement,10.6090837114364
2022,Cassagnoles,Logé gratuitement,3.0
2022,Castelnau-Valence,Logé gratuitement,3.190850670764
2022,Castillon-du-Gard,Logé gratuitement,17.2560742291827
2022,Causse-Bégon,Logé gratuitement,0.961538461538462
2022,Caveirac,Logé gratuitement,36.7888836338357
2022,Cavillargues,Logé gratuitement,16.7036185820869
2022,Cendras,Logé gratuitement,34.6387240542875
2022,Chambon,Logé gratuitement,10.0
2022,Chamborigaud,Logé gratuitement,22.8419918820107
2022,Chusclan,Logé gratuitement,15.588226709135
2022,Clarensac,Logé gratuitement,32.0037411226432
2022,Codognan,Logé gratuitement,23.2891559859321
2022,Codolet,Logé gratuitement,11.2760797426119
2022,Collias,Logé gratuitement,22.1115269204405
2022,Collorgues,Logé gratuitement,3.41471222260898
2022,Colognac,Logé gratuitement,8.50526315789472
2022,Combas,Logé gratuitement,8.0
2022,Comps,Logé gratuitement,18.47357249714
2022,Concoules,Logé gratuitement,9.48877269245531
2022,Congénies,Logé gratuitement,18.1712395704899
2022,Connaux,Logé gratuitement,18.4832839083266
2022,Conqueyrac,Logé gratuitement,3.0
2022,Corconne,Logé gratuitement,20.7273010296353
2022,Cornillon,Logé gratuitement,20.0
2022,Courry,Logé gratuitement,3.0
2022,Crespian,Logé gratuitement,5.58272357417029
2022,Cros,Logé gratuitement,9.84362230091164
2022,Cruviers-Lascours,Logé gratuitement,8.32777377754671
2022,Deaux,Logé gratuitement,10.0495876645028
2022,Dions,Logé gratuitement,8.18024783727305
2022,Domazan,Logé gratuitement,8.22538965189137
2022,Domessargues,Logé gratuitement,8.99242456393144
2022,Dourbies,Logé gratuitement,4.0026049548987
2022,Durfort-et-Saint-Martin-de-Sossenac,Logé gratuitement,12.1659892291951
2022,Estézargues,Logé gratuitement,7.72444821617208
2022,L'Estréchure,Logé gratuitement,8.71337579617834
2022,Euzet,Logé gratuitement,5.86994087253209
2022,Flaux,Logé gratuitement,9.0
2022,Foissac,Logé gratuitement,8.37753933199473
2022,Fons,Logé gratuitement,9.79719938810243
2022,Fons-sur-Lussan,Logé gratuitement,3.33535859229762
2022,Fontanès,Logé gratuitement,11.2490844974297
2022,Fontarèches,Logé gratuitement,4.27266269352146
2022,Fournès,Logé gratuitement,4.09316652117262
2022,Fourques,Logé gratuitement,40.4277964795821
2022,Fressac,Logé gratuitement,5.92638036809816
2022,Gagnières,Logé gratuitement,15.2597931181001
2022,Gailhan,Logé gratuitement,3.31795024433041
2022,Gajan,Logé gratuitement,9.32108371078719
2022,Gallargues-le-Montueux,Logé gratuitement,43.7419212351637
2022,Le Garn,Logé gratuitement,4.54243894853777
2022,Garons,Logé gratuitement,33.0905921003964
2022,Garrigues-Sainte-Eulalie,Logé gratuitement,5.85626492713634
2022,Gaujac,Logé gratuitement,9.60893308957356
2022,Générac,Logé gratuitement,43.7919454360872
2022,Générargues,Logé gratuitement,9.54882143670921
2022,Génolhac,Logé gratuitement,19.0
2022,Goudargues,Logé gratuitement,15.3334324994708
2022,La Grand-Combe,Logé gratuitement,62.519475858883
2022,Le Grau-du-Roi,Logé gratuitement,206.362001811637
2022,Issirac,Logé gratuitement,1.04859146624776
2022,Jonquières-Saint-Vincent,Logé gratuitement,31.4166086895384
2022,Junas,Logé gratuitement,7.97871916300397
2022,Lamelouze,Logé gratuitement,5.0
2022,Langlade,Logé gratuitement,15.2620686138292
2022,Lanuéjols,Logé gratuitement,11.0
2022,Lasalle,Logé gratuitement,26.294180467087
2022,Laudun-l'Ardoise,Logé gratuitement,75.7718055557538
2022,Laval-Pradel,Logé gratuitement,10.2778614745519
2022,Laval-Saint-Roman,Logé gratuitement,0.971451976027056
2022,Lecques,Logé gratuitement,8.70997404832864
2022,Lédenon,Logé gratuitement,28.8951136401399
2022,Lédignan,Logé gratuitement,19.4925199978009
2022,Lézan,Logé gratuitement,13.0
2022,Liouc,Logé gratuitement,0.0
2022,Lirac,Logé gratuitement,11.1011941774649
2022,Logrian-Florian,Logé gratuitement,7.19822134536208
2022,Lussan,Logé gratuitement,6.76047488755724
2022,Les Mages,Logé gratuitement,23.1870936226671
2022,Malons-et-Elze,Logé gratuitement,8.28828828828832
2022,Mandagout,Logé gratuitement,10.0
2022,Manduel,Logé gratuitement,65.7768744377629
2022,Marguerittes,Logé gratuitement,90.0
2022,Martignargues,Logé gratuitement,5.91269117677528
2022,Le Martinet,Logé gratuitement,5.17040675697538
2022,Maruéjols-lès-Gardon,Logé gratuitement,5.37319707313577
2022,Massanes,Logé gratuitement,3.3815028901734
2022,Massillargues-Attuech,Logé gratuitement,10.4093653301037
2022,Mauressargues,Logé gratuitement,3.12507664425792
2022,Méjannes-le-Clap,Logé gratuitement,15.0
2022,Méjannes-lès-Alès,Logé gratuitement,13.4915064666129
2022,Meynes,Logé gratuitement,34.8347707571214
2022,Meyrannes,Logé gratuitement,16.3367713286274
2022,Mialet,Logé gratuitement,17.0
2022,Milhaud,Logé gratuitement,46.9027186103171
2022,Molières-Cavaillac,Logé gratuitement,16.2668283268246
2022,Molières-sur-Cèze,Logé gratuitement,12.9305420283484
2022,Monoblet,Logé gratuitement,19.90730566774
2022,Mons,Logé gratuitement,20.1124391824066
2022,Montaren-et-Saint-Médiers,Logé gratuitement,18.4506775805624
2022,Montclus,Logé gratuitement,5.66660019778955
2022,Montdardier,Logé gratuitement,0.721528425160875
2022,Monteils,Logé gratuitement,7.00410845502463
2022,Montfaucon,Logé gratuitement,19.707111907169
2022,Montfrin,Logé gratuitement,40.4434603328761
2022,Montignargues,Logé gratuitement,7.99989428860068
2022,Montmirat,Logé gratuitement,3.4040921248562
2022,Montpezat,Logé gratuitement,11.6189719902192
2022,Moulézan,Logé gratuitement,4.0
2022,Moussac,Logé gratuitement,8.50645396299646
2022,Mus,Logé gratuitement,13.0
2022,Nages-et-Solorgues,Logé gratuitement,20.4899193937625
2022,Navacelles,Logé gratuitement,7.52543845324398
2022,Ners,Logé gratuitement,15.2256299075075
2022,Nîmes,Logé gratuitement,1619.13390396422
2022,Orsan,Logé gratuitement,20.3774224790032
2022,Orthoux-Sérignac-Quilhan,Logé gratuitement,6.08130810611905
2022,Parignargues,Logé gratuitement,2.8867917555138
2022,Peyremale,Logé gratuitement,10.0
2022,Peyrolles,Logé gratuitement,1.03333333333333
2022,Le Pin,Logé gratuitement,8.31582625990669
2022,Les Plans,Logé gratuitement,3.09550021056031
2022,Les Plantiers,Logé gratuitement,14.0
2022,Pommiers,Logé gratuitement,1.03636363636364
2022,Pompignan,Logé gratuitement,13.0
2022,Ponteils-et-Brésis,Logé gratuitement,8.03588826208181
2022,Pont-Saint-Esprit,Logé gratuitement,94.9773820767348
2022,Portes,Logé gratuitement,7.0
2022,Potelières,Logé gratuitement,4.19262123651665
2022,Pougnadoresse,Logé gratuitement,5.55653588134051
2022,Poulx,Logé gratuitement,24.887527182149
2022,Pouzilhac,Logé gratuitement,4.0
2022,Puechredon,Logé gratuitement,2.88
2022,Pujaut,Logé gratuitement,37.9097012434573
2022,Quissac,Logé gratuitement,54.4563194188178
2022,Redessan,Logé gratuitement,35.0
2022,Remoulins,Logé gratuitement,42.6795023142231
2022,Revens,Logé gratuitement,0.837837837837838
2022,Ribaute-les-Tavernes,Logé gratuitement,39.2239084137628
2022,Rivières,Logé gratuitement,7.62054056358223
2022,Robiac-Rochessadoule,Logé gratuitement,13.0
2022,Rochefort-du-Gard,Logé gratuitement,73.0
2022,Rochegude,Logé gratuitement,3.0
2022,Rogues,Logé gratuitement,1.09757901597616
2022,Roquedur,Logé gratuitement,4.02326997907216
2022,Roquemaure,Logé gratuitement,63.5300549309259
2022,La Roque-sur-Cèze,Logé gratuitement,2.94915254237288
2022,Rousson,Logé gratuitement,40.730988238422
2022,La Rouvière,Logé gratuitement,7.82564772535161
2022,Sabran,Logé gratuitement,25.1696773225745
2022,Saint-Alexandre,Logé gratuitement,17.0
2022,Saint-Ambroix,Logé gratuitement,50.5083309531392
2022,Sainte-Anastasie,Logé gratuitement,19.7394816122568
2022,Saint-André-de-Majencoules,Logé gratuitement,21.979543585594
2022,Saint-André-de-Roquepertuis,Logé gratuitement,7.23916532611183
2022,Saint-André-de-Valborgne,Logé gratuitement,5.34609925224397
2022,Saint-André-d'Olérargues,Logé gratuitement,8.0
2022,Saint-Bauzély,Logé gratuitement,6.1512936984853
2022,Saint-Bénézet,Logé gratuitement,1.05424460790466
2022,Saint-Bonnet-du-Gard,Logé gratuitement,11.8154364790404
2022,Saint-Bonnet-de-Salendrinque,Logé gratuitement,3.84496124031008
2022,Saint-Brès,Logé gratuitement,14.7045045630641
2022,Saint-Bresson,Logé gratuitement,1.07575757575758
2022,Sainte-Cécile-d'Andorge,Logé gratuitement,3.0
2022,Saint-Césaire-de-Gauzignan,Logé gratuitement,3.92265210249699
2022,Saint-Chaptes,Logé gratuitement,36.4502221267878
2022,Saint-Christol-de-Rodières,Logé gratuitement,3.0
2022,Saint-Christol-lez-Alès,Logé gratuitement,80.0652270738489
2022,Saint-Clément,Logé gratuitement,0.0
2022,Saint-Côme-et-Maruéjols,Logé gratuitement,9.80022466988529
2022,Sainte-Croix-de-Caderle,Logé gratuitement,5.66658070592495
2022,Saint-Denis,Logé gratuitement,2.02688650659304
2022,Saint-Dézéry,Logé gratuitement,1.96811223089098
2022,Saint-Dionisy,Logé gratuitement,6.53197366575507
2022,Saint-Étienne-de-l'Olm,Logé gratuitement,2.0
2022,Saint-Étienne-des-Sorts,Logé gratuitement,10.8690306069936
2022,Saint-Félix-de-Pallières,Logé gratuitement,8.19053694369305
2022,Saint-Florent-sur-Auzonnet,Logé gratuitement,19.4683516869956
2022,Saint-Geniès-de-Comolas,Logé gratuitement,17.6784488917037
2022,Saint-Geniès-de-Malgoirès,Logé gratuitement,28.1255247372833
2022,Saint-Gervais,Logé gratuitement,6.18711422804696
2022,Saint-Gervasy,Logé gratuitement,13.347988901745
2022,Saint-Gilles,Logé gratuitement,194.473930684595
2022,Saint-Hilaire-de-Brethmas,Logé gratuitement,38.6679833842492
2022,Saint-Hilaire-d'Ozilhan,Logé gratuitement,5.09590946307492
2022,Saint-Hippolyte-de-Caton,Logé gratuitement,0.0
2022,Saint-Hippolyte-de-Montaigu,Logé gratuitement,6.02798097683148
2022,Saint-Hippolyte-du-Fort,Logé gratuitement,73.4351284228954
2022,Saint-Jean-de-Ceyrargues,Logé gratuitement,2.12269938650306
2022,Saint-Jean-de-Crieulon,Logé gratuitement,0.918846697631115
2022,Saint-Jean-de-Maruéjols-et-Avéjan,Logé gratuitement,25.5257146342978
2022,Saint-Jean-de-Serres,Logé gratuitement,6.95281190706917
2022,Saint-Jean-de-Valériscle,Logé gratuitement,10.0364901920928
2022,Saint-Jean-du-Gard,Logé gratuitement,68.3828260470669
2022,Saint-Jean-du-Pin,Logé gratuitement,16.4183562828254
2022,Saint-Julien-de-Cassagnas,Logé gratuitement,11.1509489265904
2022,Saint-Julien-de-la-Nef,Logé gratuitement,6.0
2022,Saint-Julien-de-Peyrolas,Logé gratuitement,28.4140377801862
2022,Saint-Julien-les-Rosiers,Logé gratuitement,44.056029404769
2022,Saint-Just-et-Vacquières,Logé gratuitement,2.05025796979173
2022,Saint-Laurent-d'Aigouze,Logé gratuitement,59.5837293687603
2022,Saint-Laurent-de-Carnols,Logé gratuitement,4.90325087763786
2022,Saint-Laurent-des-Arbres,Logé gratuitement,12.3026870036055
2022,Saint-Laurent-la-Vernède,Logé gratuitement,20.0
2022,Saint-Laurent-le-Minier,Logé gratuitement,4.99442715232782
2022,Saint-Mamert-du-Gard,Logé gratuitement,18.0
2022,Saint-Marcel-de-Careiret,Logé gratuitement,16.9039191180103
2022,Saint-Martial,Logé gratuitement,7.32059184569371
2022,Saint-Martin-de-Valgalgues,Logé gratuitement,74.2955353108278
2022,Saint-Maurice-de-Cazevieille,Logé gratuitement,11.0
2022,Saint-Maximin,Logé gratuitement,12.7200304681501
2022,Saint-Michel-d'Euzet,Logé gratuitement,10.5003539458889
2022,Saint-Nazaire,Logé gratuitement,22.7414631871527
2022,Saint-Nazaire-des-Gardies,Logé gratuitement,2.0
2022,Saint-Paulet-de-Caisson,Logé gratuitement,27.1700231113567
2022,Saint-Paul-la-Coste,Logé gratuitement,12.0
2022,Saint-Pons-la-Calm,Logé gratuitement,6.0
2022,Saint-Privat-de-Champclos,Logé gratuitement,4.95765486526924
2022,Saint-Privat-des-Vieux,Logé gratuitement,49.8463539975926
2022,Saint-Quentin-la-Poterie,Logé gratuitement,37.006924569661
2022,Saint-Roman-de-Codières,Logé gratuitement,6.0
2022,Saint-Sauveur-Camprieu,Logé gratuitement,5.43141035984435
2022,Saint-Sébastien-d'Aigrefeuille,Logé gratuitement,4.84834092683272
2022,Saint-Siffret,Logé gratuitement,16.7705054679758
2022,Saint-Théodorit,Logé gratuitement,4.2100276691886
2022,Saint-Victor-des-Oules,Logé gratuitement,9.27241052015195
2022,Saint-Victor-la-Coste,Logé gratuitement,34.9851465912033
2022,Saint-Victor-de-Malcap,Logé gratuitement,12.7024084762545
2022,Salazac,Logé gratuitement,3.75322314533518
2022,Salindres,Logé gratuitement,44.8982865035768
2022,Salinelles,Logé gratuitement,9.66108769868475
2022,Les Salles-du-Gardon,Logé gratuitement,54.0
2022,Sanilhac-Sagriès,Logé gratuitement,16.0
2022,Sardan,Logé gratuitement,5.20450893515875
2022,Saumane,Logé gratuitement,5.82719077304164
2022,Sauve,Logé gratuitement,21.6981704496109
2022,Sauveterre,Logé gratuitement,16.0
2022,Sauzet,Logé gratuitement,15.435807403996
2022,Savignargues,Logé gratuitement,1.04629115244522
2022,Saze,Logé gratuitement,23.6928989840385
2022,Sénéchas,Logé gratuitement,4.0422112020039
2022,Sernhac,Logé gratuitement,18.6350717887377
2022,Servas,Logé gratuitement,3.20289855072465
2022,Serviers-et-Labaume,Logé gratuitement,14.5446344699783
